NO,시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
8404,서울특별시 성북구 장위동,246-240,0246,0240,(246-240),전세,58.6300,202608,03,"20,000",0,3,1991,장월로5길 15-4,202608~202808,신규,-,,,연립다세대
8405,서울특별시 성북구 장위동,233-617,0233,0617,경성아트빌1차,월세,57.9300,202608,03,"14,500",20,2,2002,장위로22길 23-2,202609~202809,신규,-,,,연립다세대
8406,서울특별시 성북구 동선동5가,172-3,0172,0003,(172-3),월세,24.4500,202608,03,"6,500",10,1,2002,아리랑로6가길 16-5,202608~202808,갱신,-,600,0,연립다세대
8407,서울특별시 강동구 천호동,292-3,0292,0003,연리지빌,월세,29.9500,202608,03,"1,000",84,3,2017,구천면로41길 22,202608~202808,신규,-,,,연립다세대
8408,서울특별시 강동구 천호동,337-107,0337,0107,(337-107),전세,29.6000,202608,03,"21,000",0,3,2017,구천면로11길 18-26,202608~202808,갱신,-,"17,640",0,연립다세대
8409,서울특별시 강동구 천호동,46-7,0046,0007,코리아빌,월세,29.9800,202608,03,"18,800",0,4,2013,천중로39길 72-11,202610~202810,신규,-,,,연립다세대
8410,서울특별시 송파구 잠실동,215-7,0215,0007,윤석빌,월세,26.7100,202608,03,"1,000",70,2,2003,백제고분로11길 32,202609~202808,신규,-,,,연립다세대
8411,서울특별시 송파구 잠실동,243-2,0243,0002,아주빌라(243-2),월세,23.4000,202608,03,"3,000",37,4,2001,삼전로13길 17,202609~202809,신규,-,,,연립다세대
8412,서울특별시 송파구 잠실동,321-6,0321,0006,화인빌,전세,29.6800,202608,03,"16,000",0,5,2007,백제고분로18길 16-7,202608~202808,신규,-,,,연립다세대
8413,서울특별시 송파구 잠실동,303-13,0303,0013,303홈,월세,47.4400,202608,03,"26,000",22,3,2016,도곡로64길 10-12,202609~202809,갱신,-,"26,000",16,연립다세대
8414,서울특별시 송파구 잠실동,298-9,0298,0009,(298-9),월세,24.0800,202608,03,"20,000",58,2,2021,백제고분로12길 14,202609~202809,신규,-,,,연립다세대
8415,서울특별시 송파구 잠실동,298-9,0298,0009,(298-9),월세,24.0800,202608,03,"20,000",58,2,2021,백제고분로12길 14,202609~202809,신규,-,,,연립다세대
8416,서울특별시 영등포구 영등포동2가,28-140,0028,0140,투프레이즈,월세,21.3400,202608,03,"27,800",6,11,2024,버드나루로5길 12,202608~202808,갱신,-,"28,000",0,연립다세대
8417,서울특별시 서초구 서초동,1558-4,1558,0004,한빛위너스,월세,40.3600,202608,03,"5,000",200,5,2015,반포대로26길 42,202608~202808,신규,-,,,연립다세대
8418,서울특별시 서초구 서초동,1522-7,1522,0007,(1522-7),전세,42.6800,202608,03,"30,000",0,3,2014,반포대로13길 68,202608~202808,갱신,-,"29,400",0,연립다세대
8419,서울특별시 서초구 서초동,1522-8,1522,0008,서초다세대,월세,78.9100,202608,03,"23,150",108,5,2007,반포대로21길 79,202609~202809,신규,-,,,연립다세대
8420,서울특별시 서초구 서초동,1508-35,1508,0035,서림빌딩,월세,16.7000,202608,03,"1,000",65,2,1994,명달로22길 33-4,202608~202708,신규,-,,,연립다세대
8421,서울특별시 광진구 중곡동,75-22,0075,0022,서울아트빌2차,월세,54.2600,202608,03,"12,950",50,1,2003,긴고랑로 156,202608~202808,갱신,-,"12,000",50,연립다세대
8422,서울특별시 광진구 중곡동,624-24,0624,0024,진선미,월세,35.4000,202608,03,"15,000",40,2,2009,면목로9길 17,202610~202810,신규,-,,,연립다세대
8423,서울특별시 광진구 중곡동,130-19,0130,0019,다임빌,월세,61.4100,202608,03,"10,000",100,2,2011,용마산로3길 45-3,202608~202808,신규,-,,,연립다세대
8424,서울특별시 광진구 중곡동,31-21,0031,0021,31-21,월세,29.9300,202608,03,"17,700",26,2,2014,능동로 386-12,202608~202808,갱신,사용,"17,700",26,연립다세대
8425,서울특별시 광진구 중곡동,220-84,0220,0084,마레빌,전세,44.9900,202608,03,"24,250",0,3,2015,긴고랑로9길 44,202609~202809,갱신,-,"23,100",0,연립다세대
8426,서울특별시 마포구 토정동,3-6,0003,0006,더스테이,전세,33.4500,202608,03,"27,200",0,3,2017,대흥로4길 66,202608~202808,갱신,-,"26,200",0,연립다세대
8427,서울특별시 광진구 중곡동,578-9,0578,0009,578-9,월세,26.1800,202608,03,"5,000",90,2,2026,답십리로78길 26,202608~202808,신규,-,,,연립다세대
8428,서울특별시 강동구 천호동,47-11,0047,0011,삼원빌,월세,44.4000,202608,03,"10,000",120,2,2012,양재대로123길 56-22,202610~202810,신규,-,,,연립다세대
8429,서울특별시 강동구 천호동,330-24,0330,0024,경복빌라,월세,44.1100,202608,03,"3,000",100,2,1991,천중로2길 8-7,202608~202808,신규,-,,,연립다세대
8430,서울특별시 은평구 대조동,67-22,0067,0022,하임뷰B,전세,60.1900,202608,03,"25,500",0,5,2008,역말로8길 20-1,202610~202810,신규,-,,,연립다세대
8431,서울특별시 서초구 반포동,726-3,0726,0003,YM,월세,20.3400,202608,03,"1,000",85,4,2015,사평대로53길 65-10,202608~202808,신규,-,,,연립다세대
8432,서울특별시 서초구 반포동,107-48,0107,0048,성원빌라,전세,84.6600,202608,03,"62,000",0,2,1991,사평대로16길 15,202608~202808,신규,-,,,연립다세대
8433,서울특별시 서초구 우면동,2-6,0002,0006,유안빌A,월세,29.7600,202608,03,"15,000",64,3,2017,바우뫼로 16-1,202608~202808,신규,-,,,연립다세대
8434,서울특별시 강서구 공항동,675-7,0675,0007,위하우스B,전세,27.1200,202608,03,"24,000",0,6,2021,남부순환로11길 40,202608~202808,신규,-,,,연립다세대
8435,서울특별시 강서구 공항동,22-52,0022,0052,아이디움,전세,39.2700,202608,03,"22,800",0,4,2016,공항대로7라길 12,202608~202808,신규,-,,,연립다세대
8436,서울특별시 성동구 성수동2가,289-244,0289,0244,럭스빌,월세,22.0500,202608,03,"2,500",47,5,2012,아차산로7길 16-8,202608~202808,신규,-,,,연립다세대
8437,서울특별시 은평구 구산동,308-184,0308,0184,진양주택(A),월세,29.8800,202608,03,"1,000",40,2,1986,서오릉로27길 25,202608~202808,신규,-,,,연립다세대
8438,서울특별시 광진구 능동,223-19,0223,0019,솔하우스,전세,16.9500,202608,03,"18,743",0,2,2018,능동로34길 11-17,202608~202808,갱신,-,"17,850",0,연립다세대
8439,서울특별시 광진구 능동,223-19,0223,0019,솔하우스,월세,16.9500,202608,03,"16,000",11,3,2018,능동로34길 11-17,202609~202809,갱신,-,"16,000",0,연립다세대
8440,서울특별시 광진구 능동,223-19,0223,0019,솔하우스,전세,16.9500,202608,03,"17,850",0,2,2018,능동로34길 11-17,202608~202808,갱신,-,"17,850",0,연립다세대
8441,서울특별시 영등포구 영등포동1가,65-2,0065,0002,세화리치빌,월세,29.3300,202608,03,"2,000",120,6,2017,경인로114길 58,202609~202612,갱신,-,"2,000",110,연립다세대
8442,서울특별시 마포구 아현동,722,0722,0000,무궁화빌라,월세,44.0400,202608,03,"2,000",60,3,1985,손기정로4길 18,202609~202809,신규,-,,,연립다세대
8443,서울특별시 서초구 잠원동,10-27,0010,0027,CNHHome,전세,22.3600,202608,02,"20,300",0,5,2012,강남대로109길 73-23,202608~202808,신규,-,,,연립다세대
8444,서울특별시 관악구 봉천동,1614-1,1614,0001,S&Ytown,월세,26.0300,202608,02,"1,000",65,4,2016,남부순환로230길 55,202610~202810,신규,-,,,연립다세대
8445,서울특별시 광진구 구의동,60-48,0060,0048,세광빌라,월세,37.8000,202608,02,"2,000",60,1,2001,천호대로136길 41,202608~202808,갱신,-,"1,000",70,연립다세대
8446,서울특별시 관악구 봉천동,1565-16,1565,0016,미륵빌딩,월세,12.3600,202608,02,"5,000",70,10,2018,쑥고개로 95,202608~202708,갱신,-,"5,000",66,연립다세대
8447,서울특별시 용산구 용문동,38-168,0038,0168,아르디움용산,전세,21.7200,202608,02,"22,000",0,2,2026,효창원로37나길 20-1,202609~202809,신규,-,,,연립다세대
8448,서울특별시 송파구 석촌동,153-6,0153,0006,아리나하우스,월세,48.1800,202608,02,"15,000",55,4,2004,석촌호수로18길 23-7,202608~202808,갱신,-,"14,000",40,연립다세대
8449,서울특별시 강서구 화곡동,355-23,0355,0023,The트라움2nd,월세,24.6900,202608,02,"5,000",70,2,2022,월정로24길 23,202609~202808,신규,-,,,연립다세대
8450,서울특별시 송파구 방이동,141-12,0141,0012,지성미빌,월세,21.4600,202608,02,"2,000",63,2,2002,백제고분로48길 29-18,202610~202810,갱신,사용,"2,000",63,연립다세대
8451,서울특별시 은평구 대조동,215-38,0215,0038,거장노블레스,월세,25.6500,202608,02,"3,000",100,4,2017,연서로20길 27,202608~202808,신규,-,,,연립다세대
8452,서울특별시 은평구 대조동,172-19,0172,0019,지경인라지,월세,13.7000,202608,02,"2,000",22,4,2015,역말로 119-6,202608~202808,갱신,-,"2,000",22,연립다세대
8453,서울특별시 송파구 잠실동,303-9,0303,0009,파랑새빌라,전세,21.0600,202608,02,"14,550",0,2,2011,도곡로64길 10-18,202609~202809,갱신,-,"13,750",0,연립다세대
8454,서울특별시 강서구 화곡동,841-15,0841,0015,삼정파크뷰,전세,29.9800,202608,02,"15,300",0,4,2012,곰달래로52길 22,202609~202809,갱신,사용,"15,300",0,연립다세대
8455,서울특별시 동작구 대방동,391-24,0391,0024,미리내씨티빌,월세,50.7200,202608,02,"13,000",65,4,1995,대방동길 29,202610~202810,신규,-,,,연립다세대
8456,서울특별시 동작구 대방동,394-25,0394,0025,원노블레스,월세,17.1100,202608,02,"11,800",13,8,2015,대방동1길 3,202608~202808,갱신,사용,"11,800",11,연립다세대
8457,서울특별시 성북구 정릉동,164-12,0164,0012,삼성그린빌(A동),전세,69.2900,202608,02,"26,000",0,2,2006,보국문로2길 11,202609~202809,갱신,사용,"26,000",0,연립다세대
8458,서울특별시 마포구 공덕동,113-20,0113,0020,(113-20),월세,33.0400,202608,02,0,50,2,2003,만리재옛길 54-8,202608~202609,신규,-,,,연립다세대
8459,서울특별시 중랑구 면목동,105-25,0105,0025,지앤지도시형원룸,월세,13.5000,202608,02,500,49,3,2011,겸재로50길 8,202608~202808,신규,-,,,연립다세대
8460,서울특별시 성북구 정릉동,266-541,0266,0541,한은빌라(266-541),전세,82.0200,202608,02,"11,000",0,2,1983,보국문로8길 83-6,202608~202808,갱신,-,"11,000",0,연립다세대
8461,서울특별시 중구 회현동1가,100-269,0100,0269,남산파크뷰4,전세,19.3200,202608,02,"27,300",0,5,2024,퇴계로8길 49-7,202610~202810,갱신,사용,"26,000",0,연립다세대
8462,서울특별시 강서구 화곡동,56-693,0056,0693,성진타운A동(56-693),월세,48.4500,202608,02,"2,000",65,3,2001,까치산로4길 75-51,202609~202809,신규,-,,,연립다세대
8463,서울특별시 강동구 암사동,489-21,0489,0021,해오름빌라,월세,78.1200,202608,02,"5,000",83,3,2004,상암로21길 14,202608~202808,갱신,-,"5,000",79,연립다세대
8464,서울특별시 관악구 남현동,1064-23,1064,0023,CS타운B동,월세,23.7800,202608,02,"20,619",7,5,2015,남현3길 39,202609~202709,갱신,-,"22,400",0,연립다세대
8465,서울특별시 금천구 시흥동,841-58,0841,0058,르엘메종,전세,54.6900,202608,02,"32,000",0,3,2024,독산로23길 8,202609~202809,신규,-,,,연립다세대
8466,서울특별시 은평구 수색동,319-1,0319,0001,(319-1),전세,56.5600,202608,02,"13,500",0,2,1989,수색로22나길 10,202609~202809,신규,-,,,연립다세대
8467,서울특별시 성북구 종암동,28-264,0028,0264,리버가든빌,월세,9.5200,202608,02,300,40,4,2010,월곡로10길 182,202608~202708,신규,-,,,연립다세대
8468,서울특별시 노원구 상계동,1118-21,1118,0021,성지상계빌라,전세,51.0600,202608,02,"14,990",0,3,1991,동일로237가길 46,202608~202808,신규,-,,,연립다세대
8469,서울특별시 강동구 명일동,312-213,0312,0213,312-213,전세,24.9600,202608,02,"19,420",0,2,2013,양재대로145길 31,202608~202808,신규,-,,,연립다세대
8470,서울특별시 노원구 공릉동,362-28,0362,0028,362-28,월세,59.8400,202608,02,"2,014",26,2,2015,동일로196길 11,202609~202808,갱신,-,"2,014",26,연립다세대
8471,서울특별시 종로구 명륜4가,206-17,0206,0017,(206-17),월세,110.4900,202608,02,"3,000",95,5,2002,창경궁로26길 18,202608~202808,신규,-,,,연립다세대
8472,서울특별시 마포구 서교동,329-12,0329,0012,한일빌리지,전세,60.6500,202608,02,"30,400",0,1,1991,와우산로33길 36,202609~202809,갱신,사용,"29,000",0,연립다세대
8473,서울특별시 송파구 석촌동,266-9,0266,0009,세연빌,월세,20.8000,202608,02,"10,000",35,2,2013,가락로15길 15,202608~202708,신규,-,,,연립다세대
8474,서울특별시 광진구 자양동,16-39,0016,0039,(16-39),전세,24.8100,202608,02,"29,000",0,3,2026,아차산로22길 17-6,202608~202808,신규,-,,,연립다세대
8475,서울특별시 양천구 목동,622-2,0622,0002,목동거산풀하우스-2,월세,18.0000,202608,02,"4,000",45,3,2013,목동중앙북로4길 26,202608~202808,갱신,-,"9,600",15,연립다세대
8476,서울특별시 강북구 수유동,482-35,0482,0035,보하티빌A동,월세,29.9100,202608,02,"5,000",100,5,2016,삼양로69길 12,202608~202808,갱신,-,"5,000",80,연립다세대
8477,서울특별시 은평구 신사동,237-464,0237,0464,신성주택(237-464),전세,73.0500,202608,02,"21,500",0,2,1994,은평터널로9길 21-8,202608~202808,갱신,-,"20,600",0,연립다세대
8478,서울특별시 종로구 창신동,138-42,0138,0042,창신138,전세,94.4000,202608,02,"30,000",0,1,2002,창신5라길 5,202610~202810,신규,-,,,연립다세대
8479,서울특별시 동작구 상도동,204-76,0204,0076,마노아재,월세,29.7300,202608,02,"5,000",72,3,2015,장승배기로10가길 60,202608~202808,신규,-,,,연립다세대
8480,서울특별시 동작구 상도동,7-182,0007,0182,케이디아이빌C동,월세,29.9450,202608,02,"1,000",95,2,2007,매봉로2길 11,202608~202708,신규,-,,,연립다세대
8481,서울특별시 용산구 한강로3가,40-875,0040,0875,골든리버빌,전세,56.7300,202608,02,"27,000",0,1,2000,이촌로29길 8,202610~202810,신규,-,,,연립다세대
8482,서울특별시 마포구 망원동,397-26,0397,0026,정암빌라,전세,31.6700,202608,02,"17,000",0,2,1991,망원로2길 70,202608~202808,갱신,사용,"16,200",0,연립다세대
8483,서울특별시 노원구 공릉동,644-40,0644,0040,팰리스가,월세,18.2300,202608,02,"7,000",40,6,2014,공릉로 104-9,202608~202808,갱신,-,"6,000",40,연립다세대
8484,서울특별시 서초구 서초동,1507-8,1507,0008,J.J빌,월세,13.8600,202608,02,"8,000",17,5,2014,명달로28길 22,202612~202812,갱신,사용,"8,000",15,연립다세대
8485,서울특별시 광진구 군자동,157-13,0157,0013,군자리치빌,전세,29.8300,202608,02,"28,000",0,2,2026,동일로56길 30-9,202608~202808,신규,-,,,연립다세대
8486,서울특별시 관악구 신림동,1474-2,1474,0002,주원,월세,12.2500,202608,02,"1,000",43,5,2013,난곡로63길 8,202608~202808,신규,-,,,연립다세대
8487,서울특별시 동작구 상도1동,324-10,0324,0010,방주샬롬(324-10),월세,56.2400,202608,02,"5,000",130,4,1996,상도로45길 76,202608~202708,신규,-,,,연립다세대
8488,서울특별시 종로구 사직동,286,0286,0000,대청주택,전세,59.7300,202608,02,"21,500",0,1,2001,사직로5길 33,202608~202808,갱신,-,"21,000",0,연립다세대
8489,서울특별시 마포구 아현동,723-12,0723,0012,(723-12),전세,48.8400,202608,02,"17,000",0,2,1983,환일길 27,202609~202809,신규,-,,,연립다세대
8490,서울특별시 강서구 등촌동,518-9,0518,0009,디에어블루,월세,29.8400,202608,02,"2,000",97,4,2022,등촌로39길 63-41,202609~202809,신규,-,,,연립다세대
8491,서울특별시 중구 신당동,52-405,0052,0405,(52-405),전세,29.8600,202608,02,"28,000",0,3,2016,다산로42가길 25,202608~202808,갱신,-,"27,000",0,연립다세대
8492,서울특별시 관악구 신림동,254-194,0254,0194,희하우스,월세,29.9000,202608,02,"1,000",80,1,2019,대학12길 48,202608~202808,신규,-,,,연립다세대
8493,서울특별시 금천구 시흥동,950-11,0950,0011,미도2동,월세,36.5300,202608,02,"1,000",50,1,1982,시흥대로18길 23,202608~202808,신규,-,,,연립다세대
8494,서울특별시 양천구 목동,537-30,0537,0030,서진플로렌스373,월세,29.6000,202608,02,"19,200",26,3,2017,목동중앙북로16가길 33,202608~202808,갱신,-,"19,200",22,연립다세대
8495,서울특별시 동대문구 휘경동,294-142,0294,0142,(294-142),월세,48.8400,202608,02,"17,000",25,1,1991,망우로12다길 14,202609~202809,신규,-,,,연립다세대
8496,서울특별시 구로구 구로동,706-1,0706,0001,베스트빌1차,전세,25.9700,202608,02,"23,000",0,5,2020,구로동로25길 15,202610~202810,신규,-,,,연립다세대
8497,서울특별시 강동구 천호동,225-11,0225,0011,초동빌라나동,월세,35.4600,202608,02,"1,000",80,1,1986,천중로27길 67,202608~202808,신규,-,,,연립다세대
